Source,Target,Type,Label,Weight
116173722,427026943,Undirected,,1
116173722,436853573,Undirected,,1
116173722,438729402,Undirected,,1
116173722,443623326,Undirected,,1
116173722,447703798,Undirected,,1
116173722,461961821,Undirected,,1
116173722,502430432,Undirected,,1
116173722,540142126,Undirected,,1
116173722,671271326,Undirected,,1
176027013,5013,Undirected,,1
176027013,788473,Undirected,,1
176027013,1302562,Undirected,,1
176027013,5235848,Undirected,,1
176027013,7443795,Undirected,,1
176027013,10171216,Undirected,,1
176027013,16571021,Undirected,,1
176027013,23129236,Undirected,,1
176027013,24127397,Undirected,,1
176027013,24510000,Undirected,,1
176027013,26964810,Undirected,,1
176027013,29029305,Undirected,,1
176027013,36536327,Undirected,,1
176027013,41834437,Undirected,,1
176027013,42152196,Undirected,,1
176027013,46790090,Undirected,,1
176027013,47525880,Undirected,,1
176027013,47724015,Undirected,,1
176027013,54511770,Undirected,,1
176027013,54859014,Undirected,,1
176027013,54979680,Undirected,,1
176027013,55423942,Undirected,,1
176027013,56769508,Undirected,,1
176027013,61547440,Undirected,,1
176027013,61918871,Undirected,,1
176027013,62032667,Undirected,,1
176027013,64128932,Undirected,,1
176027013,64356408,Undirected,,1
176027013,66408174,Undirected,,1
176027013,68015075,Undirected,,1
176027013,68913915,Undirected,,1
176027013,70737338,Undirected,,1
176027013,71751736,Undirected,,1
176027013,72139749,Undirected,,1
176027013,72555225,Undirected,,1
176027013,72709916,Undirected,,1
176027013,72785106,Undirected,,1
176027013,73092266,Undirected,,1
176027013,73406651,Undirected,,1
176027013,74077680,Undirected,,1
176027013,75353979,Undirected,,1
176027013,75489362,Undirected,,1
176027013,75642852,Undirected,,1
176027013,78385875,Undirected,,1
176027013,80232564,Undirected,,1
176027013,80294679,Undirected,,1
176027013,80384114,Undirected,,1
176027013,81585497,Undirected,,1
176027013,81813371,Undirected,,1
176027013,84988741,Undirected,,1
176027013,85116885,Undirected,,1
176027013,85650035,Undirected,,1
176027013,86431594,Undirected,,1
176027013,86675289,Undirected,,1
176027013,89018270,Undirected,,1
176027013,89672871,Undirected,,1
176027013,89694182,Undirected,,1
176027013,91353834,Undirected,,1
176027013,92020870,Undirected,,1
176027013,95243564,Undirected,,1
176027013,96184959,Undirected,,1
176027013,99018895,Undirected,,1
176027013,99221811,Undirected,,1
176027013,102192097,Undirected,,1
176027013,102482816,Undirected,,1
176027013,103888579,Undirected,,1
176027013,107211832,Undirected,,1
176027013,107534557,Undirected,,1
176027013,110657631,Undirected,,1
176027013,111960896,Undirected,,1
176027013,113771858,Undirected,,1
176027013,113878418,Undirected,,1
176027013,114328153,Undirected,,1
176027013,114691966,Undirected,,1
176027013,119450298,Undirected,,1
176027013,119940603,Undirected,,1
176027013,120266299,Undirected,,1
176027013,120477578,Undirected,,1
176027013,120616924,Undirected,,1
176027013,121108838,Undirected,,1
176027013,121534838,Undirected,,1
176027013,125936506,Undirected,,1
176027013,126420818,Undirected,,1
176027013,127990407,Undirected,,1
176027013,130499443,Undirected,,1
176027013,131801972,Undirected,,1
176027013,132219090,Undirected,,1
176027013,132549383,Undirected,,1
176027013,132573405,Undirected,,1
176027013,133246424,Undirected,,1
176027013,133515227,Undirected,,1
176027013,133968250,Undirected,,1
176027013,134004133,Undirected,,1
176027013,134766107,Undirected,,1
176027013,135980822,Undirected,,1
176027013,136175398,Undirected,,1
176027013,136907556,Undirected,,1
176027013,137188832,Undirected,,1
176027013,137440444,Undirected,,1
176027013,137932215,Undirected,,1
176027013,138011402,Undirected,,1
176027013,138709965,Undirected,,1
176027013,139306763,Undirected,,1
176027013,139487547,Undirected,,1
176027013,139704617,Undirected,,1
176027013,140043310,Undirected,,1
176027013,142786759,Undirected,,1
176027013,143333743,Undirected,,1
176027013,143414122,Undirected,,1
176027013,145491720,Undirected,,1
176027013,146336155,Undirected,,1
176027013,146385896,Undirected,,1
176027013,146682976,Undirected,,1
176027013,150408821,Undirected,,1
176027013,150552012,Undirected,,1
176027013,152061488,Undirected,,1
176027013,152911489,Undirected,,1
176027013,153715579,Undirected,,1
176027013,154844651,Undirected,,1
176027013,157101870,Undirected,,1
176027013,157163436,Undirected,,1
176027013,158302684,Undirected,,1
176027013,158734050,Undirected,,1
176027013,160307244,Undirected,,1
176027013,160466912,Undirected,,1
176027013,161882342,Undirected,,1
176027013,162718242,Undirected,,1
176027013,162974549,Undirected,,1
176027013,164748496,Undirected,,1
176027013,166085400,Undirected,,1
176027013,166519766,Undirected,,1
176027013,166770057,Undirected,,1
176027013,167030628,Undirected,,1
176027013,167429300,Undirected,,1
176027013,167859114,Undirected,,1
176027013,168668255,Undirected,,1
176027013,168898246,Undirected,,1
176027013,169753444,Undirected,,1
176027013,170285869,Undirected,,1
176027013,170298393,Undirected,,1
176027013,170545548,Undirected,,1
176027013,170892245,Undirected,,1
176027013,171719110,Undirected,,1
176027013,171952781,Undirected,,1
176027013,172223080,Undirected,,1
176027013,173584903,Undirected,,1
176027013,174930529,Undirected,,1
176027013,177197168,Undirected,,1
176027013,177209125,Undirected,,1
176027013,180462829,Undirected,,1
176027013,182143594,Undirected,,1
176027013,182703092,Undirected,,1
176027013,183023537,Undirected,,1
176027013,184475123,Undirected,,1
176027013,185623640,Undirected,,1
176027013,187221518,Undirected,,1
176027013,188224392,Undirected,,1
176027013,188351035,Undirected,,1
176027013,188381557,Undirected,,1
176027013,193322590,Undirected,,1
176027013,193509779,Undirected,,1
176027013,194588057,Undirected,,1
176027013,194664290,Undirected,,1
176027013,195101533,Undirected,,1
176027013,200340484,Undirected,,1
176027013,203923138,Undirected,,1
176027013,204489239,Undirected,,1
176027013,206230349,Undirected,,1
176027013,206607970,Undirected,,1
176027013,208909164,Undirected,,1
176027013,209007704,Undirected,,1
176027013,209060141,Undirected,,1
176027013,211089922,Undirected,,1
176027013,211766781,Undirected,,1
176027013,212200273,Undirected,,1
176027013,212968534,Undirected,,1
176027013,213712056,Undirected,,1
176027013,214126439,Undirected,,1
176027013,214382683,Undirected,,1
176027013,215177973,Undirected,,1
176027013,215188470,Undirected,,1
176027013,217130297,Undirected,,1
176027013,217917718,Undirected,,1
176027013,218355976,Undirected,,1
176027013,223832742,Undirected,,1
176027013,224298844,Undirected,,1
176027013,225622464,Undirected,,1
176027013,226128953,Undirected,,1
176027013,229335072,Undirected,,1
176027013,230551839,Undirected,,1
176027013,231403308,Undirected,,1
176027013,231458659,Undirected,,1
176027013,232283311,Undirected,,1
176027013,233637196,Undirected,,1
176027013,238302348,Undirected,,1
176027013,239058019,Undirected,,1
176027013,241604365,Undirected,,1
176027013,243746587,Undirected,,1
176027013,245884664,Undirected,,1
176027013,246519424,Undirected,,1
176027013,246793886,Undirected,,1
176027013,251699922,Undirected,,1
176027013,253407428,Undirected,,1
176027013,256736173,Undirected,,1
176027013,259563055,Undirected,,1
176027013,260567691,Undirected,,1
176027013,262471868,Undirected,,1
176027013,263894445,Undirected,,1
176027013,267371989,Undirected,,1
176027013,267819846,Undirected,,1
176027013,268966664,Undirected,,1
176027013,270089965,Undirected,,1
176027013,276251714,Undirected,,1
176027013,276853426,Undirected,,1
176027013,281391173,Undirected,,1
176027013,282059764,Undirected,,1
176027013,282452212,Undirected,,1
176027013,282706208,Undirected,,1
176027013,282974287,Undirected,,1
176027013,283468933,Undirected,,1
176027013,283947136,Undirected,,1
176027013,285624510,Undirected,,1
176027013,289677553,Undirected,,1
176027013,291099565,Undirected,,1
176027013,291820256,Undirected,,1
176027013,292213821,Undirected,,1
176027013,296148023,Undirected,,1
176027013,297403393,Undirected,,1
176027013,299464576,Undirected,,1
176027013,300514082,Undirected,,1
176027013,302512609,Undirected,,1
176027013,303988330,Undirected,,1
176027013,304741902,Undirected,,1
176027013,307170565,Undirected,,1
176027013,309084400,Undirected,,1
176027013,310805427,Undirected,,1
176027013,317917334,Undirected,,1
176027013,318227674,Undirected,,1
176027013,318702026,Undirected,,1
176027013,321131404,Undirected,,1
176027013,322763797,Undirected,,1
176027013,323161762,Undirected,,1
176027013,330535193,Undirected,,1
176027013,331011848,Undirected,,1
176027013,332406258,Undirected,,1
176027013,334563594,Undirected,,1
176027013,336543082,Undirected,,1
176027013,341084167,Undirected,,1
176027013,351749025,Undirected,,1
176027013,351761482,Undirected,,1
176027013,354900161,Undirected,,1
176027013,358843375,Undirected,,1
176027013,364788264,Undirected,,1
176027013,365548289,Undirected,,1
176027013,366854344,Undirected,,1
176027013,369921320,Undirected,,1
176027013,373599268,Undirected,,1
176027013,374900514,Undirected,,1
176027013,377666211,Undirected,,1
176027013,379560332,Undirected,,1
176027013,382199947,Undirected,,1
176027013,396253272,Undirected,,1
176027013,425282002,Undirected,,1
176027013,438822873,Undirected,,1
176027013,446937055,Undirected,,1
176027013,448813012,Undirected,,1
176027013,449640722,Undirected,,1
176027013,451670399,Undirected,,1
176027013,495245001,Undirected,,1
176027013,550036175,Undirected,,1
176027013,560466450,Undirected,,1
176027013,570286342,Undirected,,1
176027013,597640963,Undirected,,1
176027013,702099472,Undirected,,1
176027013,758605903,Undirected,,1
176027013,781057136,Undirected,,1
303588234,1946969,Undirected,,1
303588234,5467200,Undirected,,1
303588234,13859264,Undirected,,1
303588234,38508530,Undirected,,1
303588234,38890262,Undirected,,1
303588234,42853027,Undirected,,1
303588234,54912360,Undirected,,1
303588234,102067408,Undirected,,1
303588234,103953655,Undirected,,1
303588234,104198395,Undirected,,1
303588234,118421560,Undirected,,1
303588234,124868000,Undirected,,1
303588234,139609502,Undirected,,1
303588234,143113333,Undirected,,1
303588234,148507776,Undirected,,1
303588234,150370592,Undirected,,1
303588234,151499621,Undirected,,1
303588234,151560403,Undirected,,1
303588234,164141697,Undirected,,1
303588234,166289486,Undirected,,1
303588234,186845495,Undirected,,1
303588234,187421650,Undirected,,1
303588234,187696749,Undirected,,1
303588234,189297044,Undirected,,1
303588234,191847525,Undirected,,1
303588234,193589144,Undirected,,1
303588234,194659267,Undirected,,1
303588234,196099476,Undirected,,1
303588234,197646451,Undirected,,1
303588234,201610983,Undirected,,1
303588234,209073355,Undirected,,1
303588234,211136483,Undirected,,1
303588234,214980249,Undirected,,1
303588234,215124900,Undirected,,1
303588234,217435668,Undirected,,1
303588234,218080183,Undirected,,1
303588234,219701765,Undirected,,1
303588234,220399186,Undirected,,1
303588234,223148686,Undirected,,1
303588234,224399264,Undirected,,1
303588234,226304252,Undirected,,1
303588234,226459728,Undirected,,1
303588234,228707309,Undirected,,1
303588234,231912472,Undirected,,1
303588234,232949514,Undirected,,1
303588234,238811171,Undirected,,1
303588234,245232175,Undirected,,1
303588234,245802692,Undirected,,1
303588234,247105254,Undirected,,1
303588234,247504978,Undirected,,1
303588234,247684584,Undirected,,1
303588234,249816770,Undirected,,1
303588234,251768662,Undirected,,1
303588234,255912017,Undirected,,1
303588234,256137745,Undirected,,1
303588234,256635478,Undirected,,1
303588234,257715311,Undirected,,1
303588234,257777402,Undirected,,1
303588234,257875493,Undirected,,1
303588234,258531122,Undirected,,1
303588234,258712432,Undirected,,1
303588234,260446247,Undirected,,1
303588234,260863995,Undirected,,1
303588234,263378533,Undirected,,1
303588234,265775795,Undirected,,1
303588234,266550718,Undirected,,1
303588234,266933436,Undirected,,1
303588234,272150718,Undirected,,1
303588234,273646230,Undirected,,1
303588234,275616281,Undirected,,1
303588234,276334609,Undirected,,1
303588234,277009996,Undirected,,1
303588234,281391183,Undirected,,1
303588234,285720766,Undirected,,1
303588234,287080107,Undirected,,1
303588234,290344182,Undirected,,1
303588234,292850938,Undirected,,1
303588234,293256043,Undirected,,1
303588234,293813614,Undirected,,1
303588234,295828519,Undirected,,1
303588234,296524939,Undirected,,1
303588234,298898552,Undirected,,1
303588234,299124960,Undirected,,1
303588234,310543147,Undirected,,1
303588234,312849857,Undirected,,1
303588234,312944260,Undirected,,1
303588234,314694301,Undirected,,1
303588234,318654747,Undirected,,1
303588234,323569804,Undirected,,1
303588234,323721922,Undirected,,1
303588234,329127052,Undirected,,1
303588234,335334103,Undirected,,1
303588234,337750036,Undirected,,1
303588234,338342793,Undirected,,1
303588234,341153799,Undirected,,1
303588234,344567812,Undirected,,1
303588234,345682288,Undirected,,1
303588234,353802831,Undirected,,1
303588234,356381643,Undirected,,1
303588234,360915119,Undirected,,1
303588234,365210584,Undirected,,1
303588234,365372141,Undirected,,1
303588234,367186648,Undirected,,1
303588234,370882291,Undirected,,1
303588234,375127667,Undirected,,1
303588234,377217778,Undirected,,1
303588234,378132494,Undirected,,1
303588234,379055093,Undirected,,1
303588234,380297793,Undirected,,1
303588234,389800630,Undirected,,1
303588234,391489039,Undirected,,1
303588234,391911915,Undirected,,1
303588234,394352155,Undirected,,1
303588234,394447072,Undirected,,1
303588234,395662327,Undirected,,1
303588234,402449850,Undirected,,1
303588234,403172411,Undirected,,1
303588234,405329810,Undirected,,1
303588234,405970504,Undirected,,1
303588234,408489664,Undirected,,1
303588234,410270588,Undirected,,1
303588234,411532944,Undirected,,1
303588234,420066224,Undirected,,1
303588234,420856876,Undirected,,1
303588234,422424344,Undirected,,1
303588234,426370209,Undirected,,1
303588234,427809743,Undirected,,1
303588234,435480397,Undirected,,1
303588234,443232667,Undirected,,1
303588234,445674254,Undirected,,1
303588234,448153395,Undirected,,1
303588234,450914907,Undirected,,1
303588234,455672582,Undirected,,1
303588234,464450766,Undirected,,1
303588234,465911891,Undirected,,1
303588234,470795463,Undirected,,1
303588234,477927436,Undirected,,1
303588234,481185846,Undirected,,1
303588234,481560069,Undirected,,1
303588234,482716158,Undirected,,1
303588234,484934447,Undirected,,1
303588234,495264269,Undirected,,1
303588234,502455472,Undirected,,1
303588234,508634330,Undirected,,1
303588234,509434446,Undirected,,1
303588234,521281456,Undirected,,1
303588234,529716320,Undirected,,1
303588234,530788726,Undirected,,1
303588234,534279088,Undirected,,1
303588234,536546401,Undirected,,1
303588234,539942064,Undirected,,1
303588234,542736584,Undirected,,1
303588234,543758394,Undirected,,1
303588234,548718380,Undirected,,1
303588234,552807633,Undirected,,1
303588234,555405201,Undirected,,1
303588234,555808645,Undirected,,1
303588234,557129745,Undirected,,1
303588234,559050646,Undirected,,1
303588234,584961888,Undirected,,1
303588234,588538748,Undirected,,1
303588234,588662947,Undirected,,1
303588234,607349051,Undirected,,1
303588234,630379924,Undirected,,1
303588234,644433759,Undirected,,1
303588234,660825424,Undirected,,1
303588234,661212686,Undirected,,1
303588234,690352589,Undirected,,1
303588234,694118221,Undirected,,1
303588234,698814064,Undirected,,1
303588234,719613293,Undirected,,1
303588234,730751845,Undirected,,1
303588234,741156033,Undirected,,1
303588234,742318978,Undirected,,1
303588234,788742931,Undirected,,1
303588234,801092392,Undirected,,1
303588234,828722723,Undirected,,1
416010881,636810,Undirected,,1
416010881,2343248,Undirected,,1
416010881,3160706,Undirected,,1
416010881,4478167,Undirected,,1
416010881,5127727,Undirected,,1
416010881,5300010,Undirected,,1
416010881,5341611,Undirected,,1
416010881,5613586,Undirected,,1
416010881,6004034,Undirected,,1
416010881,6686537,Undirected,,1
416010881,7786281,Undirected,,1
416010881,8377284,Undirected,,1
416010881,8420625,Undirected,,1
416010881,8491819,Undirected,,1
416010881,9125912,Undirected,,1
416010881,9539137,Undirected,,1
416010881,9838154,Undirected,,1
416010881,10864547,Undirected,,1
416010881,11945063,Undirected,,1
416010881,12537586,Undirected,,1
416010881,14334148,Undirected,,1
416010881,16498780,Undirected,,1
416010881,16549454,Undirected,,1
416010881,17238057,Undirected,,1
416010881,17558229,Undirected,,1
416010881,17723300,Undirected,,1
416010881,17724952,Undirected,,1
416010881,18928001,Undirected,,1
416010881,19189249,Undirected,,1
416010881,19553122,Undirected,,1
416010881,19580816,Undirected,,1
416010881,20042576,Undirected,,1
416010881,20241862,Undirected,,1
416010881,20618749,Undirected,,1
416010881,20759292,Undirected,,1
416010881,21483221,Undirected,,1
416010881,22771288,Undirected,,1
416010881,23121522,Undirected,,1
416010881,23490931,Undirected,,1
416010881,25512135,Undirected,,1
416010881,25685495,Undirected,,1
416010881,26985831,Undirected,,1
416010881,27349803,Undirected,,1
416010881,27396482,Undirected,,1
416010881,27455482,Undirected,,1
416010881,27926291,Undirected,,1
416010881,29860194,Undirected,,1
416010881,30438708,Undirected,,1
416010881,31437584,Undirected,,1
416010881,32628054,Undirected,,1
416010881,33769222,Undirected,,1
416010881,34386650,Undirected,,1
416010881,34604248,Undirected,,1
416010881,35542626,Undirected,,1
416010881,36014878,Undirected,,1
416010881,36260065,Undirected,,1
416010881,36532927,Undirected,,1
416010881,37256054,Undirected,,1
416010881,39080937,Undirected,,1
416010881,39324753,Undirected,,1
416010881,39829482,Undirected,,1
416010881,40983953,Undirected,,1
416010881,41164800,Undirected,,1
416010881,41391827,Undirected,,1
416010881,41721099,Undirected,,1
416010881,41800920,Undirected,,1
416010881,41889175,Undirected,,1
416010881,43195977,Undirected,,1
416010881,44237417,Undirected,,1
416010881,45283453,Undirected,,1
416010881,45518922,Undirected,,1
416010881,45570687,Undirected,,1
416010881,46681665,Undirected,,1
416010881,47256408,Undirected,,1
416010881,48868816,Undirected,,1
416010881,51128444,Undirected,,1
416010881,53490131,Undirected,,1
416010881,53491817,Undirected,,1
416010881,55270388,Undirected,,1
416010881,55300353,Undirected,,1
416010881,55636519,Undirected,,1
416010881,56325130,Undirected,,1
416010881,56655065,Undirected,,1
416010881,57471021,Undirected,,1
416010881,57839460,Undirected,,1
416010881,59418512,Undirected,,1
416010881,60646078,Undirected,,1
416010881,61636393,Undirected,,1
416010881,62231183,Undirected,,1
416010881,62292668,Undirected,,1
416010881,62299769,Undirected,,1
416010881,63875623,Undirected,,1
416010881,64189790,Undirected,,1
416010881,64571298,Undirected,,1
416010881,65095640,Undirected,,1
416010881,65231731,Undirected,,1
416010881,65860018,Undirected,,1
416010881,66163577,Undirected,,1
416010881,68031102,Undirected,,1
416010881,68475756,Undirected,,1
416010881,68718563,Undirected,,1
416010881,68975682,Undirected,,1
416010881,69765727,Undirected,,1
416010881,70395966,Undirected,,1
416010881,71466530,Undirected,,1
416010881,71710789,Undirected,,1
416010881,74064093,Undirected,,1
416010881,75073802,Undirected,,1
416010881,75595171,Undirected,,1
416010881,76149549,Undirected,,1
416010881,76635016,Undirected,,1
416010881,83029868,Undirected,,1
416010881,85184117,Undirected,,1
416010881,87080164,Undirected,,1
416010881,88531987,Undirected,,1
416010881,90941988,Undirected,,1
416010881,92101655,Undirected,,1
416010881,97106635,Undirected,,1
416010881,97546373,Undirected,,1
416010881,97831545,Undirected,,1
416010881,98277528,Undirected,,1
416010881,99299059,Undirected,,1
416010881,102876255,Undirected,,1
416010881,104455868,Undirected,,1
416010881,105536647,Undirected,,1
416010881,106608732,Undirected,,1
416010881,106959360,Undirected,,1
416010881,109408021,Undirected,,1
416010881,110327582,Undirected,,1
416010881,112500323,Undirected,,1
416010881,113233869,Undirected,,1
416010881,114057269,Undirected,,1
416010881,115756012,Undirected,,1
416010881,120360929,Undirected,,1
416010881,120472262,Undirected,,1
416010881,120838189,Undirected,,1
416010881,121220422,Undirected,,1
416010881,121498622,Undirected,,1
416010881,123234831,Undirected,,1
416010881,124331483,Undirected,,1
416010881,126309814,Undirected,,1
416010881,127302809,Undirected,,1
416010881,127698478,Undirected,,1
416010881,129055557,Undirected,,1
416010881,131528364,Undirected,,1
416010881,132873977,Undirected,,1
416010881,133079630,Undirected,,1
416010881,133247241,Undirected,,1
416010881,133866757,Undirected,,1
416010881,135398032,Undirected,,1
416010881,135518673,Undirected,,1
416010881,135747964,Undirected,,1
416010881,135867350,Undirected,,1
416010881,136141417,Undirected,,1
416010881,136451751,Undirected,,1
416010881,136629425,Undirected,,1
416010881,137683635,Undirected,,1
416010881,138097161,Undirected,,1
416010881,138378311,Undirected,,1
416010881,138392934,Undirected,,1
416010881,139450365,Undirected,,1
416010881,139502084,Undirected,,1
416010881,140692613,Undirected,,1
416010881,141672946,Undirected,,1
416010881,142049091,Undirected,,1
416010881,142449913,Undirected,,1
416010881,142541889,Undirected,,1
416010881,143943918,Undirected,,1
416010881,144900534,Undirected,,1
416010881,145059486,Undirected,,1
416010881,145196617,Undirected,,1
416010881,145474844,Undirected,,1
416010881,147105745,Undirected,,1
416010881,147570156,Undirected,,1
416010881,147572894,Undirected,,1
416010881,147786904,Undirected,,1
416010881,153712308,Undirected,,1
416010881,153898512,Undirected,,1
416010881,154421318,Undirected,,1
416010881,154541704,Undirected,,1
416010881,154733888,Undirected,,1
416010881,155315309,Undirected,,1
416010881,155497426,Undirected,,1
416010881,155548271,Undirected,,1
416010881,156599774,Undirected,,1
416010881,156976067,Undirected,,1
416010881,157057032,Undirected,,1
416010881,158437954,Undirected,,1
416010881,158900370,Undirected,,1
416010881,159413010,Undirected,,1
416010881,160538459,Undirected,,1
416010881,160945210,Undirected,,1
416010881,161033614,Undirected,,1
416010881,161686368,Undirected,,1
416010881,163016943,Undirected,,1
416010881,163086468,Undirected,,1
416010881,166725410,Undirected,,1
416010881,167272845,Undirected,,1
416010881,168122038,Undirected,,1
416010881,169579061,Undirected,,1
416010881,169835011,Undirected,,1
416010881,170077962,Undirected,,1
416010881,170582226,Undirected,,1
416010881,172325015,Undirected,,1
416010881,172475069,Undirected,,1
416010881,172782039,Undirected,,1
416010881,173485962,Undirected,,1
416010881,173783283,Undirected,,1
416010881,175366195,Undirected,,1
416010881,176231425,Undirected,,1
416010881,176941567,Undirected,,1
416010881,177346709,Undirected,,1
416010881,178367349,Undirected,,1
416010881,180245945,Undirected,,1
416010881,180585859,Undirected,,1
416010881,181398124,Undirected,,1
416010881,182029142,Undirected,,1
416010881,182123838,Undirected,,1
416010881,183733739,Undirected,,1
416010881,184158179,Undirected,,1
416010881,184387812,Undirected,,1
416010881,184564224,Undirected,,1
416010881,185830819,Undirected,,1
416010881,186069004,Undirected,,1
416010881,187437402,Undirected,,1
416010881,189094250,Undirected,,1
416010881,190085917,Undirected,,1
416010881,191547431,Undirected,,1
416010881,193381393,Undirected,,1
416010881,193385417,Undirected,,1
416010881,194863309,Undirected,,1
416010881,196918501,Undirected,,1
416010881,197553292,Undirected,,1
416010881,198122432,Undirected,,1
416010881,199502876,Undirected,,1
416010881,201100149,Undirected,,1
416010881,201562976,Undirected,,1
416010881,201995117,Undirected,,1
416010881,202233003,Undirected,,1
416010881,202624136,Undirected,,1
416010881,204268281,Undirected,,1
416010881,204449072,Undirected,,1
416010881,205152110,Undirected,,1
416010881,210356556,Undirected,,1
416010881,210919440,Undirected,,1
416010881,211657003,Undirected,,1
416010881,211901269,Undirected,,1
416010881,212918635,Undirected,,1
416010881,214011243,Undirected,,1
416010881,217801145,Undirected,,1
416010881,218765653,Undirected,,1
416010881,220599967,Undirected,,1
416010881,221639465,Undirected,,1
416010881,222362906,Undirected,,1
416010881,223289833,Undirected,,1
416010881,223769154,Undirected,,1
416010881,224132169,Undirected,,1
416010881,224660685,Undirected,,1
416010881,225493502,Undirected,,1
416010881,225845527,Undirected,,1
416010881,226242147,Undirected,,1
416010881,226775563,Undirected,,1
416010881,227242553,Undirected,,1
416010881,230780785,Undirected,,1
416010881,231679631,Undirected,,1
416010881,231914763,Undirected,,1
416010881,232632244,Undirected,,1
416010881,234027285,Undirected,,1
416010881,235456322,Undirected,,1
416010881,237307837,Undirected,,1
416010881,237687327,Undirected,,1
416010881,238981399,Undirected,,1
416010881,240784294,Undirected,,1
416010881,241226941,Undirected,,1
416010881,241763742,Undirected,,1
416010881,245119044,Undirected,,1
416010881,246600095,Undirected,,1
416010881,246870221,Undirected,,1
416010881,247012209,Undirected,,1
416010881,248667196,Undirected,,1
416010881,250988089,Undirected,,1
416010881,251128111,Undirected,,1
416010881,251606985,Undirected,,1
416010881,255003350,Undirected,,1
416010881,255654867,Undirected,,1
416010881,255935180,Undirected,,1
416010881,255960399,Undirected,,1
416010881,257056057,Undirected,,1
416010881,257919267,Undirected,,1
416010881,258210562,Undirected,,1
416010881,261053692,Undirected,,1
416010881,266025457,Undirected,,1
416010881,266344623,Undirected,,1
416010881,268339431,Undirected,,1
416010881,270346007,Undirected,,1
416010881,271155342,Undirected,,1
416010881,271635880,Undirected,,1
416010881,272505804,Undirected,,1
416010881,275705831,Undirected,,1
416010881,277207518,Undirected,,1
416010881,281397098,Undirected,,1
416010881,282920608,Undirected,,1
416010881,283211781,Undirected,,1
416010881,283714289,Undirected,,1
416010881,288890390,Undirected,,1
416010881,288934190,Undirected,,1
416010881,290413956,Undirected,,1
416010881,294666243,Undirected,,1
416010881,295896370,Undirected,,1
416010881,297141746,Undirected,,1
416010881,297246867,Undirected,,1
416010881,297730520,Undirected,,1
416010881,297914130,Undirected,,1
416010881,298017103,Undirected,,1
416010881,299075068,Undirected,,1
416010881,300408769,Undirected,,1
416010881,300463355,Undirected,,1
416010881,301263731,Undirected,,1
416010881,306034346,Undirected,,1
416010881,312891946,Undirected,,1
416010881,313701002,Undirected,,1
416010881,314477525,Undirected,,1
416010881,315235604,Undirected,,1
416010881,316022720,Undirected,,1
416010881,316509875,Undirected,,1
416010881,318545630,Undirected,,1
416010881,320214102,Undirected,,1
416010881,321814111,Undirected,,1
416010881,321948121,Undirected,,1
416010881,326147240,Undirected,,1
416010881,326542018,Undirected,,1
416010881,326670655,Undirected,,1
416010881,327637238,Undirected,,1
416010881,328044924,Undirected,,1
416010881,330827443,Undirected,,1
416010881,331091719,Undirected,,1
416010881,332706345,Undirected,,1
416010881,335551685,Undirected,,1
416010881,336350393,Undirected,,1
416010881,336490088,Undirected,,1
416010881,348155433,Undirected,,1
416010881,350431956,Undirected,,1
416010881,351499924,Undirected,,1
416010881,351813976,Undirected,,1
416010881,351917183,Undirected,,1
416010881,352850491,Undirected,,1
416010881,353162004,Undirected,,1
416010881,353167798,Undirected,,1
416010881,354165211,Undirected,,1
416010881,356211666,Undirected,,1
416010881,356993921,Undirected,,1
416010881,357403627,Undirected,,1
416010881,358314519,Undirected,,1
416010881,359466253,Undirected,,1
416010881,360008001,Undirected,,1
416010881,362140369,Undirected,,1
416010881,363619457,Undirected,,1
416010881,364356012,Undirected,,1
416010881,365451062,Undirected,,1
416010881,366655357,Undirected,,1
416010881,366978916,Undirected,,1
416010881,367554809,Undirected,,1
416010881,367752836,Undirected,,1
416010881,368543839,Undirected,,1
416010881,371536583,Undirected,,1
416010881,373515986,Undirected,,1
416010881,375956658,Undirected,,1
416010881,376240078,Undirected,,1
416010881,377096843,Undirected,,1
416010881,382577179,Undirected,,1
416010881,384764920,Undirected,,1
416010881,392128080,Undirected,,1
416010881,392708570,Undirected,,1
416010881,393078888,Undirected,,1
416010881,393814107,Undirected,,1
416010881,396034382,Undirected,,1
416010881,396136075,Undirected,,1
416010881,396565221,Undirected,,1
416010881,396612898,Undirected,,1
416010881,397674875,Undirected,,1
416010881,397766656,Undirected,,1
416010881,400208101,Undirected,,1
416010881,406184447,Undirected,,1
416010881,407522897,Undirected,,1
416010881,411124940,Undirected,,1
416010881,412163398,Undirected,,1
416010881,412554202,Undirected,,1
416010881,413444499,Undirected,,1
416010881,415219438,Undirected,,1
416010881,417809794,Undirected,,1
416010881,421185344,Undirected,,1
416010881,423342127,Undirected,,1
416010881,423813810,Undirected,,1
416010881,424496298,Undirected,,1
416010881,424808037,Undirected,,1
416010881,425164456,Undirected,,1
416010881,432302631,Undirected,,1
416010881,434164459,Undirected,,1
416010881,434281532,Undirected,,1
416010881,444179553,Undirected,,1
416010881,445584284,Undirected,,1
416010881,449576707,Undirected,,1
416010881,450460077,Undirected,,1
416010881,450654406,Undirected,,1
416010881,452569100,Undirected,,1
416010881,452621232,Undirected,,1
416010881,454434977,Undirected,,1
416010881,455482933,Undirected,,1
416010881,457383209,Undirected,,1
416010881,457483153,Undirected,,1
416010881,457780988,Undirected,,1
416010881,458935543,Undirected,,1
